year,month,lat,lng,weight
3,2,16,71,0.00088
3,2,16,72,0.00065
3,2,16,86,0.00046
3,2,16,88,0.00034
3,2,16,89,0.00059
3,2,17,63,0.00039
3,2,17,64,0.00031
3,2,17,65,0.00029
3,2,17,66,0.00054
3,2,17,67,0.00048
3,2,17,69,0.00115
3,2,17,70,0.00155
3,2,17,71,0.00152
3,2,17,72,0.00035
3,2,17,84,0.00032
3,2,17,87,0.00030
3,2,17,89,0.00051
3,2,17,90,0.00082
3,2,18,60,0.00027
3,2,18,61,0.00026
3,2,18,63,0.00065
3,2,18,64,0.00042
3,2,18,65,0.00030
3,2,18,66,0.00030
3,2,18,68,0.00030
3,2,18,69,0.00036
3,2,18,70,0.00202
3,2,18,71,0.00029
3,2,18,72,0.00072
3,2,18,85,0.00215
3,2,18,86,0.00058
3,2,18,87,0.00031
3,2,18,90,0.00036
3,2,19,59,0.00031
3,2,19,61,0.00034
3,2,19,64,0.00031
3,2,19,65,0.00036
3,2,19,67,0.00038
3,2,19,68,0.00033
3,2,19,88,0.00034
3,2,19,89,0.00052
3,2,19,90,0.00080
3,2,19,91,0.00050
3,2,20,65,0.00042
3,2,20,66,0.00037
3,2,20,67,0.00039
3,2,20,91,0.00078
3,2,20,117,0.00038
3,2,21,62,0.00064
3,2,21,63,0.00027
3,2,21,64,0.00042
3,2,21,66,0.00029
3,2,21,116,0.00031
3,2,21,118,0.00026
3,2,21,119,0.00025
3,2,22,62,0.00027
3,2,22,63,0.00035
3,2,22,64,0.00049
3,2,22,65,0.00039
3,2,23,63,0.00039
3,2,23,64,0.00026
3,2,23,65,0.00025
3,4,-39,106,0.00027
3,4,-39,109,0.00040
3,4,-35,112,0.00037
3,4,-35,113,0.00025
3,4,-34,112,0.00042
3,4,-34,113,0.00059
3,4,-33,110,0.00029
3,4,-33,111,0.00027
3,4,-33,112,0.00037
3,4,-32,108,0.00034
3,4,-32,109,0.00038
3,4,-32,110,0.00052
3,4,-32,114,0.00026
3,4,-31,106,0.00031
3,4,-31,109,0.00055
3,4,-31,110,0.00042
3,4,-30,109,0.00033
3,4,-30,110,0.00034
3,4,-30,111,0.00031
3,4,-30,112,0.00027
3,4,-29,107,0.00030
3,4,-29,110,0.00039
3,4,-29,112,0.00027
3,4,-28,107,0.00030
3,4,-27,105,0.00030
3,4,-27,107,0.00041
3,4,-27,110,0.00029
3,4,-27,113,0.00054
3,4,-26,106,0.00029
3,4,-26,109,0.00035
3,4,-25,104,0.00043
3,4,-25,106,0.00032
3,4,-25,107,0.00049
3,4,-24,103,0.00026
3,4,-23,100,0.00047
3,4,-23,107,0.00027
3,4,-23,109,0.00030
3,4,-22,107,0.00030
3,4,-22,108,0.00028
3,4,-22,109,0.00043
3,4,-22,110,0.00065
3,4,-22,111,0.00027
3,4,-21,103,0.00032
3,4,-21,104,0.00095
3,4,-21,109,0.00055
3,4,-21,110,0.00102
3,4,-20,104,0.00026
3,4,-20,109,0.00061
3,4,-20,110,0.00073
3,4,-20,115,0.00039
3,4,-20,117,0.00031
3,4,-20,119,0.00058
3,4,-20,120,0.00061
3,4,-19,82,0.00032
3,4,-19,109,0.00028
3,4,-19,110,0.00049
3,4,-19,112,0.00053
3,4,-19,113,0.00050
3,4,-19,114,0.00070
3,4,-19,115,0.00028
3,4,-19,116,0.00105
3,4,-19,117,0.00039
3,4,-19,118,0.00039
3,4,-19,119,0.00028
3,4,-19,120,0.00034
3,4,-19,121,0.00042
3,4,-18,52,0.00032
3,4,-18,81,0.00030
3,4,-18,105,0.00033
3,4,-18,110,0.00034
3,4,-18,112,0.00028
3,4,-18,113,0.00061
3,4,-18,114,0.00060
3,4,-18,115,0.00049
3,4,-18,116,0.00081
3,4,-18,117,0.00080
3,4,-18,118,0.00062
3,4,-18,121,0.00044
3,4,-17,54,0.00042
3,4,-17,81,0.00046
3,4,-17,92,0.00028
3,4,-17,94,0.00028
3,4,-17,97,0.00033
3,4,-17,111,0.00044
3,4,-17,113,0.00031
3,4,-17,114,0.00033
3,4,-17,115,0.00043
3,4,-17,116,0.00047
3,4,-17,117,0.00030
3,4,-17,119,0.00027
3,4,-17,120,0.00034
3,4,-16,52,0.00027
3,4,-16,55,0.00051
3,4,-16,56,0.00032
3,4,-16,79,0.00025
3,4,-16,80,0.00054
3,4,-16,81,0.00030
3,4,-16,84,0.00041
3,4,-16,89,0.00036
3,4,-16,93,0.00030
3,4,-16,106,0.00026
3,4,-16,116,0.00107
3,4,-16,117,0.00075
3,4,-16,119,0.00026
3,4,-16,120,0.00026
3,4,-16,121,0.00030
3,4,-15,60,0.00071
3,4,-15,61,0.00059
3,4,-15,73,0.00033
3,4,-15,85,0.00049
3,4,-15,90,0.00038
3,4,-15,91,0.00029
3,4,-15,93,0.00035
3,4,-15,97,0.00029
3,4,-15,106,0.00044
3,4,-15,112,0.00039
3,4,-15,120,0.00105
3,4,-14,50,0.00045
3,4,-14,51,0.00029
3,4,-14,52,0.00035
3,4,-14,56,0.00031
3,4,-14,62,0.00042
3,4,-14,63,0.00036
3,4,-14,64,0.00049
3,4,-14,73,0.00026
3,4,-14,74,0.00034
3,4,-14,82,0.00069
3,4,-14,83,0.00049
3,4,-14,84,0.00030
3,4,-14,91,0.00030
3,4,-14,99,0.00028
3,4,-14,103,0.00054
3,4,-14,104,0.00042
3,4,-14,105,0.00042
3,4,-14,106,0.00040
3,4,-14,111,0.00026
3,4,-14,112,0.00062
3,4,-14,113,0.00068
3,4,-14,120,0.00041
3,4,-14,121,0.00036
3,4,-14,122,0.00059
3,4,-14,123,0.00037
3,4,-13,42,0.00029
3,4,-13,47,0.00050
3,4,-13,54,0.00030
3,4,-13,55,0.00050
3,4,-13,56,0.00056
3,4,-13,58,0.00028
3,4,-13,59,0.00031
3,4,-13,60,0.00033
3,4,-13,63,0.00035
3,4,-13,64,0.00048
3,4,-13,65,0.00051
3,4,-13,66,0.00076
3,4,-13,67,0.00067
3,4,-13,68,0.00081
3,4,-13,69,0.00031
3,4,-13,70,0.00036
3,4,-13,74,0.00028
3,4,-13,75,0.00031
3,4,-13,81,0.00026
3,4,-13,87,0.00027
3,4,-13,90,0.00028
3,4,-13,96,0.00049
3,4,-13,102,0.00047
3,4,-13,103,0.00090
3,4,-13,104,0.00031
3,4,-13,105,0.00041
3,4,-13,110,0.00040
3,4,-13,114,0.00026
3,4,-13,121,0.00043
3,4,-13,122,0.00026
3,4,-13,123,0.00041
3,4,-13,124,0.00031
3,4,-12,42,0.00073
3,4,-12,43,0.00027
3,4,-12,47,0.00034
3,4,-12,48,0.00038
3,4,-12,53,0.00047
3,4,-12,54,0.00064
3,4,-12,55,0.00075
3,4,-12,58,0.00041
3,4,-12,59,0.00053
3,4,-12,60,0.00043
3,4,-12,61,0.00058
3,4,-12,64,0.00029
3,4,-12,65,0.00042
3,4,-12,66,0.00074
3,4,-12,67,0.00072
3,4,-12,68,0.00040
3,4,-12,69,0.00027
3,4,-12,70,0.00036
3,4,-12,76,0.00104
3,4,-12,77,0.00093
3,4,-12,78,0.00059
3,4,-12,79,0.00051
3,4,-12,80,0.00190
3,4,-12,81,0.00032
3,4,-12,84,0.00050
3,4,-12,85,0.00138
3,4,-12,86,0.00090
3,4,-12,87,0.00046
3,4,-12,88,0.00061
3,4,-12,89,0.00095
3,4,-12,90,0.00091
3,4,-12,91,0.00039
3,4,-12,93,0.00033
3,4,-12,94,0.00030
3,4,-12,95,0.00047
3,4,-12,97,0.00034
3,4,-12,98,0.00038
3,4,-12,99,0.00048
3,4,-12,100,0.00045
3,4,-12,101,0.00028
3,4,-12,102,0.00035
3,4,-12,103,0.00035
3,4,-12,104,0.00048
3,4,-12,114,0.00031
3,4,-12,115,0.00027
3,4,-12,124,0.00069
3,4,-11,46,0.00025
3,4,-11,47,0.00044
3,4,-11,48,0.00029
3,4,-11,49,0.00025
3,4,-11,52,0.00047
3,4,-11,53,0.00037
3,4,-11,54,0.00027
3,4,-11,55,0.00055
3,4,-11,56,0.00050
3,4,-11,58,0.00066
3,4,-11,66,0.00057
3,4,-11,67,0.00054
3,4,-11,68,0.00150
3,4,-11,69,0.00047
3,4,-11,70,0.00047
3,4,-11,71,0.00073
3,4,-11,72,0.00035
3,4,-11,73,0.00054
3,4,-11,74,0.00060
3,4,-11,75,0.00063
3,4,-11,76,0.00082
3,4,-11,77,0.00056
3,4,-11,80,0.00048
3,4,-11,81,0.00139
3,4,-11,82,0.00089
3,4,-11,84,0.00055
3,4,-11,87,0.00029
3,4,-11,88,0.00057
3,4,-11,90,0.00046
3,4,-11,91,0.00048
3,4,-11,92,0.00065
3,4,-11,94,0.00071
3,4,-11,95,0.00068
3,4,-11,96,0.00039
3,4,-11,97,0.00038
3,4,-11,116,0.00026
3,4,-11,124,0.00037
3,4,-11,125,0.00032
3,4,-10,47,0.00039
3,4,-10,48,0.00025
3,4,-10,49,0.00027
3,4,-10,51,0.00027
3,4,-10,52,0.00034
3,4,-10,53,0.00031
3,4,-10,54,0.00042
3,4,-10,55,0.00158
3,4,-10,58,0.00061
3,4,-10,62,0.00026
3,4,-10,67,0.00028
3,4,-10,69,0.00091
3,4,-10,70,0.00053
3,4,-10,71,0.00117
3,4,-10,72,0.00168
3,4,-10,73,0.00044
3,4,-10,74,0.00041
3,4,-10,75,0.00046
3,4,-10,78,0.00033
3,4,-10,80,0.00045
3,4,-10,81,0.00027
3,4,-10,84,0.00050
3,4,-10,87,0.00025
3,4,-10,88,0.00099
3,4,-10,89,0.00187
3,4,-10,90,0.00070
3,4,-10,91,0.00046
3,4,-10,92,0.00036
3,4,-10,93,0.00041
3,4,-10,99,0.00025
3,4,-10,100,0.00043
3,4,-10,101,0.00026
3,4,-10,126,0.00038
3,4,-9,41,0.00026
3,4,-9,44,0.00030
3,4,-9,46,0.00075
3,4,-9,47,0.00044
3,4,-9,48,0.00035
3,4,-9,53,0.00047
3,4,-9,54,0.00071
3,4,-9,55,0.00052
3,4,-9,56,0.00087
3,4,-9,57,0.00049
3,4,-9,58,0.00157
3,4,-9,59,0.00044
3,4,-9,60,0.00083
3,4,-9,63,0.00064
3,4,-9,65,0.00063
3,4,-9,69,0.00049
3,4,-9,70,0.00043
3,4,-9,71,0.00181
3,4,-9,72,0.00093
3,4,-9,73,0.00130
3,4,-9,74,0.00047
3,4,-9,79,0.00033
3,4,-9,82,0.00043
3,4,-9,83,0.00065
3,4,-9,84,0.00032
3,4,-9,85,0.00064
3,4,-9,86,0.00029
3,4,-9,87,0.00041
3,4,-9,90,0.00044
3,4,-9,94,0.00029
3,4,-9,107,0.00027
3,4,-9,109,0.00082
3,4,-9,110,0.00033
3,4,-8,40,0.00055
3,4,-8,41,0.00056
3,4,-8,42,0.00127
3,4,-8,43,0.00064
3,4,-8,45,0.00086
3,4,-8,46,0.00075
3,4,-8,53,0.00058
3,4,-8,54,0.00033
3,4,-8,55,0.00028
3,4,-8,57,0.00067
3,4,-8,58,0.00085
3,4,-8,59,0.00044
3,4,-8,60,0.00058
3,4,-8,62,0.00074
3,4,-8,63,0.00028
3,4,-8,64,0.00037
3,4,-8,65,0.00096
3,4,-8,68,0.00036
3,4,-8,69,0.00075
3,4,-8,70,0.00097
3,4,-8,71,0.00080
3,4,-8,72,0.00035
3,4,-8,73,0.00038
3,4,-8,82,0.00055
3,4,-8,84,0.00026
3,4,-8,85,0.00043
3,4,-8,89,0.00033
3,4,-8,95,0.00073
3,4,-8,99,0.00034
3,4,-8,105,0.00027
3,4,-8,113,0.00027
3,4,-7,41,0.00040
3,4,-7,42,0.00057
3,4,-7,44,0.00055
3,4,-7,45,0.00052
3,4,-7,53,0.00040
3,4,-7,54,0.00049
3,4,-7,55,0.00032
3,4,-7,56,0.00032
3,4,-7,57,0.00109
3,4,-7,58,0.00106
3,4,-7,59,0.00052
3,4,-7,60,0.00046
3,4,-7,61,0.00033
3,4,-7,66,0.00082
3,4,-7,68,0.00071
3,4,-7,69,0.00111
3,4,-7,72,0.00041
3,4,-7,78,0.00028
3,4,-7,80,0.00033
3,4,-7,81,0.00042
3,4,-7,84,0.00036
3,4,-6,43,0.00031
3,4,-6,44,0.00053
3,4,-6,45,0.00040
3,4,-6,47,0.00030
3,4,-6,55,0.00032
3,4,-6,58,0.00069
3,4,-6,60,0.00036
3,4,-6,65,0.00028
3,4,-6,66,0.00032
3,4,-6,68,0.00052
3,4,-6,69,0.00062
3,4,-6,70,0.00026
3,4,-6,78,0.00034
3,4,-6,79,0.00032
3,4,-6,107,0.00038
3,4,-5,40,0.00038
3,4,-5,45,0.00088
3,4,-5,46,0.00047
3,4,-5,47,0.00089
3,4,-5,48,0.00076
3,4,-5,49,0.00030
3,4,-5,50,0.00119
3,4,-5,51,0.00057
3,4,-5,54,0.00034
3,4,-5,57,0.00031
3,4,-5,66,0.00035
3,4,-5,67,0.00045
3,4,-5,69,0.00036
3,4,-5,70,0.00059
3,4,-5,71,0.00087
3,4,-5,72,0.00109
3,4,-5,73,0.00037
3,4,-5,74,0.00027
3,4,-5,75,0.00046
3,4,-5,76,0.00025
3,4,-5,80,0.00060
3,4,-5,81,0.00034
3,4,-5,86,0.00029
3,4,-4,43,0.00042
3,4,-4,45,0.00054
3,4,-4,46,0.00032
3,4,-4,48,0.00026
3,4,-4,49,0.00073
3,4,-4,50,0.00080
3,4,-4,51,0.00053
3,4,-4,52,0.00048
3,4,-4,54,0.00043
3,4,-4,58,0.00025
3,4,-4,59,0.00027
3,4,-4,60,0.00029
3,4,-4,63,0.00029
3,4,-4,64,0.00027
3,4,-4,66,0.00031
3,4,-4,67,0.00034
3,4,-4,68,0.00035
3,4,-4,69,0.00035
3,4,-4,70,0.00067
3,4,-4,72,0.00079
3,4,-4,73,0.00043
3,4,-4,74,0.00050
3,4,-4,75,0.00083
3,4,-4,76,0.00061
3,4,-4,77,0.00051
3,4,-4,78,0.00036
3,4,-4,79,0.00029
3,4,-4,80,0.00064
3,4,-4,81,0.00078
3,4,-4,82,0.00040
3,4,-4,83,0.00057
3,4,-4,84,0.00039
3,4,-4,85,0.00109
3,4,-4,86,0.00052
3,4,-4,90,0.00073
3,4,-4,91,0.00052
3,4,-4,93,0.00057
3,4,-4,99,0.00025
3,4,-3,41,0.00027
3,4,-3,45,0.00058
3,4,-3,46,0.00054
3,4,-3,48,0.00039
3,4,-3,49,0.00101
3,4,-3,50,0.00075
3,4,-3,51,0.00029
3,4,-3,52,0.00055
3,4,-3,53,0.00067
3,4,-3,54,0.00055
3,4,-3,55,0.00122
3,4,-3,56,0.00029
3,4,-3,59,0.00052
3,4,-3,60,0.00066
3,4,-3,61,0.00042
3,4,-3,62,0.00033
3,4,-3,64,0.00078
3,4,-3,65,0.00051
3,4,-3,66,0.00034
3,4,-3,67,0.00035
3,4,-3,68,0.00032
3,4,-3,69,0.00042
3,4,-3,70,0.00082
3,4,-3,71,0.00082
3,4,-3,72,0.00039
3,4,-3,73,0.00059
3,4,-3,74,0.00047
3,4,-3,75,0.00080
3,4,-3,76,0.00034
3,4,-3,77,0.00038
3,4,-3,78,0.00029
3,4,-3,79,0.00062
3,4,-3,80,0.00057
3,4,-3,81,0.00122
3,4,-3,82,0.00142
3,4,-3,83,0.00134
3,4,-3,84,0.00062
3,4,-3,85,0.00081
3,4,-3,86,0.00030
3,4,-3,87,0.00079
3,4,-3,88,0.00039
3,4,-3,89,0.00048
3,4,-3,90,0.00032
3,4,-3,91,0.00052
3,4,-3,94,0.00052
3,4,-3,95,0.00037
3,4,-3,98,0.00046
3,4,-3,99,0.00041
3,4,-2,41,0.00033
3,4,-2,42,0.00052
3,4,-2,49,0.00050
3,4,-2,50,0.00057
3,4,-2,51,0.00070
3,4,-2,54,0.00055
3,4,-2,55,0.00032
3,4,-2,62,0.00031
3,4,-2,66,0.00050
3,4,-2,67,0.00047
3,4,-2,68,0.00039
3,4,-2,69,0.00030
3,4,-2,70,0.00045
3,4,-2,71,0.00081
3,4,-2,72,0.00090
3,4,-2,73,0.00106
3,4,-2,74,0.00065
3,4,-2,75,0.00114
3,4,-2,76,0.00060
3,4,-2,77,0.00069
3,4,-2,78,0.00077
3,4,-2,79,0.00050
3,4,-2,80,0.00049
3,4,-2,81,0.00032
3,4,-2,82,0.00034
3,4,-2,83,0.00059
3,4,-2,84,0.00091
3,4,-2,85,0.00046
3,4,-2,86,0.00034
3,4,-2,87,0.00150
3,4,-2,88,0.00142
3,4,-2,89,0.00131
3,4,-2,90,0.00108
3,4,-2,91,0.00056
3,4,-2,92,0.00253
3,4,-2,93,0.00033
3,4,-2,94,0.00045
3,4,-1,55,0.00026
3,4,-1,61,0.00044
3,4,-1,62,0.00049
3,4,-1,63,0.00028
3,4,-1,66,0.00034
3,4,-1,69,0.00061
3,4,-1,70,0.00041
3,4,-1,71,0.00035
3,4,-1,72,0.00026
3,4,-1,73,0.00033
3,4,-1,74,0.00048
3,4,-1,75,0.00074
3,4,-1,76,0.00053
3,4,-1,77,0.00037
3,4,-1,78,0.00168
3,4,-1,79,0.00143
3,4,-1,80,0.00043
3,4,-1,81,0.00081
3,4,-1,82,0.00151
3,4,-1,83,0.00086
3,4,-1,84,0.00084
3,4,-1,85,0.00089
3,4,-1,86,0.00098
3,4,-1,87,0.00141
3,4,-1,88,0.00063
3,4,-1,89,0.00212
3,4,-1,90,0.00045
3,4,-1,91,0.00110
3,4,-1,92,0.00123
3,4,-1,93,0.00105
3,4,-1,94,0.00037
3,4,-1,105,0.00033
3,4,-1,106,0.00026
3,4,0,61,0.00036
3,4,0,62,0.00038
3,4,0,63,0.00027
3,4,0,66,0.00035
3,4,0,67,0.00079
3,4,0,68,0.00038
3,4,0,71,0.00031
3,4,0,72,0.00072
3,4,0,73,0.00053
3,4,0,74,0.00112
3,4,0,75,0.00060
3,4,0,76,0.00066
3,4,0,77,0.00053
3,4,0,78,0.00164
3,4,0,79,0.00118
3,4,0,80,0.00071
3,4,0,81,0.00094
3,4,0,82,0.00132
3,4,0,83,0.00355
3,4,0,84,0.00170
3,4,0,85,0.00110
3,4,0,86,0.00195
3,4,0,87,0.00148
3,4,0,88,0.00085
3,4,0,89,0.00161
3,4,0,90,0.00197
3,4,0,91,0.00165
3,4,0,92,0.00112
3,4,0,93,0.00079
3,4,0,105,0.00028
3,4,1,45,0.00030
3,4,1,63,0.00048
3,4,1,64,0.00039
3,4,1,66,0.00043
3,4,1,67,0.00044
3,4,1,68,0.00051
3,4,1,69,0.00045
3,4,1,70,0.00046
3,4,1,71,0.00089
3,4,1,72,0.00101
3,4,1,73,0.00088
3,4,1,74,0.00060
3,4,1,75,0.00054
3,4,1,76,0.00058
3,4,1,77,0.00072
3,4,1,78,0.00079
3,4,1,79,0.00077
3,4,1,80,0.00073
3,4,1,81,0.00088
3,4,1,82,0.00085
3,4,1,83,0.00056
3,4,1,84,0.00113
3,4,1,85,0.00101
3,4,1,86,0.00062
3,4,1,87,0.00150
3,4,1,88,0.00066
3,4,1,89,0.00105
3,4,1,90,0.00061
3,4,1,91,0.00067
3,4,1,92,0.00100
3,4,2,46,0.00043
3,4,2,48,0.00048
3,4,2,56,0.00093
3,4,2,57,0.00031
3,4,2,58,0.00079
3,4,2,59,0.00027
3,4,2,60,0.00030
3,4,2,62,0.00032
3,4,2,63,0.00063
3,4,2,64,0.00129
3,4,2,65,0.00035
3,4,2,66,0.00099
3,4,2,67,0.00098
3,4,2,68,0.00078
3,4,2,69,0.00165
3,4,2,70,0.00180
3,4,2,71,0.00055
3,4,2,72,0.00053
3,4,2,73,0.00112
3,4,2,74,0.00141
3,4,2,75,0.00082
3,4,2,76,0.00115
3,4,2,77,0.00136
3,4,2,78,0.00137
3,4,2,79,0.00207
3,4,2,80,0.00087
3,4,2,81,0.00066
3,4,2,86,0.00050
3,4,2,87,0.00116
3,4,2,88,0.00198
3,4,2,89,0.00112
3,4,2,90,0.00067
3,4,2,91,0.00077
3,4,2,92,0.00056
3,4,2,93,0.00045
3,4,2,96,0.00025
3,4,2,107,0.00035
3,4,2,108,0.00034
3,4,3,48,0.00031
3,4,3,49,0.00033
3,4,3,54,0.00038
3,4,3,55,0.00065
3,4,3,56,0.00037
3,4,3,57,0.00031
3,4,3,58,0.00029
3,4,3,59,0.00033
3,4,3,62,0.00037
3,4,3,63,0.00035
3,4,3,64,0.00041
3,4,3,65,0.00077
3,4,3,66,0.00109
3,4,3,67,0.00087
3,4,3,68,0.00068
3,4,3,69,0.00044
3,4,3,70,0.00047
3,4,3,71,0.00061
3,4,3,72,0.00050
3,4,3,73,0.00103
3,4,3,74,0.00077
3,4,3,75,0.00050
3,4,3,76,0.00102
3,4,3,77,0.00080
3,4,3,78,0.00060
3,4,3,79,0.00079
3,4,3,80,0.00132
3,4,3,81,0.00090
3,4,3,82,0.00123
3,4,3,83,0.00124
3,4,3,84,0.00052
3,4,3,85,0.00083
3,4,3,86,0.00085
3,4,3,87,0.00115
3,4,3,88,0.00060
3,4,3,89,0.00038
3,4,3,90,0.00071
3,4,3,91,0.00112
3,4,3,92,0.00060
3,4,3,104,0.00029
3,4,3,108,0.00034
3,4,4,53,0.00026
3,4,4,55,0.00030
3,4,4,56,0.00026
3,4,4,58,0.00032
3,4,4,59,0.00044
3,4,4,60,0.00066
3,4,4,61,0.00088
3,4,4,62,0.00243
3,4,4,63,0.00041
3,4,4,64,0.00067
3,4,4,65,0.00064
3,4,4,66,0.00072
3,4,4,67,0.00041
3,4,4,68,0.00082
3,4,4,69,0.00115
3,4,4,70,0.00085
3,4,4,71,0.00083
3,4,4,72,0.00131
3,4,4,73,0.00168
3,4,4,74,0.00067
3,4,4,75,0.00043
3,4,4,76,0.00121
3,4,4,77,0.00147
3,4,4,78,0.00088
3,4,4,79,0.00033
3,4,4,80,0.00032
3,4,4,81,0.00085
3,4,4,82,0.00127
3,4,4,83,0.00087
3,4,4,84,0.00128
3,4,4,85,0.00294
3,4,4,88,0.00048
3,4,4,89,0.00035
3,4,4,90,0.00100
3,4,4,91,0.00031
3,4,4,93,0.00233
3,4,4,94,0.00026
3,4,4,98,0.00031
3,4,4,104,0.00030
3,4,4,114,0.00032
3,4,5,53,0.00052
3,4,5,55,0.00059
3,4,5,57,0.00051
3,4,5,58,0.00058
3,4,5,59,0.00041
3,4,5,60,0.00039
3,4,5,61,0.00061
3,4,5,62,0.00032
3,4,5,63,0.00084
3,4,5,64,0.00086
3,4,5,66,0.00026
3,4,5,68,0.00033
3,4,5,69,0.00034
3,4,5,70,0.00103
3,4,5,71,0.00078
3,4,5,72,0.00191
3,4,5,73,0.00094
3,4,5,74,0.00050
3,4,5,75,0.00057
3,4,5,76,0.00030
3,4,5,82,0.00029
3,4,5,85,0.00144
3,4,5,86,0.00037
3,4,5,88,0.00046
3,4,5,89,0.00083
3,4,5,90,0.00423
3,4,5,91,0.00113
3,4,5,92,0.00039
3,4,5,93,0.00093
3,4,5,97,0.00027
3,4,5,103,0.00026
3,4,6,56,0.00069
3,4,6,57,0.00104
3,4,6,58,0.00055
3,4,6,59,0.00076
3,4,6,61,0.00102
3,4,6,62,0.00055
3,4,6,63,0.00090
3,4,6,64,0.00141
3,4,6,65,0.00061
3,4,6,66,0.00095
3,4,6,67,0.00075
3,4,6,68,0.00196
3,4,6,69,0.00086
3,4,6,70,0.00063
3,4,6,71,0.00080
3,4,6,72,0.00122
3,4,6,73,0.00088
3,4,6,74,0.00134
3,4,6,75,0.00130
3,4,6,76,0.00038
3,4,6,77,0.00031
3,4,6,83,0.00040
3,4,6,84,0.00070
3,4,6,85,0.00094
3,4,6,86,0.00044
3,4,6,88,0.00068
3,4,6,89,0.00053
3,4,6,90,0.00035
3,4,6,91,0.00066
3,4,6,92,0.00030
3,4,6,93,0.00101
3,4,6,94,0.00080
3,4,6,103,0.00035
3,4,6,104,0.00028
3,4,7,56,0.00112
3,4,7,57,0.00025
3,4,7,58,0.00069
3,4,7,59,0.00092
3,4,7,60,0.00087
3,4,7,62,0.00064
3,4,7,63,0.00059
3,4,7,64,0.00114
3,4,7,67,0.00031
3,4,7,68,0.00174
3,4,7,69,0.00054
3,4,7,70,0.00090
3,4,7,71,0.00083
3,4,7,72,0.00243
3,4,7,73,0.00132
3,4,7,74,0.00130
3,4,7,75,0.00067
3,4,7,76,0.00289
3,4,7,77,0.00179
3,4,7,78,0.00039
3,4,7,79,0.00028
3,4,7,87,0.00038
3,4,7,88,0.00032
3,4,7,89,0.00045
3,4,7,91,0.00042
3,4,7,92,0.00027
3,4,7,93,0.00027
3,4,7,105,0.00029
3,4,7,106,0.00033
3,4,8,52,0.00027
3,4,8,56,0.00050
3,4,8,57,0.00127
3,4,8,58,0.00270
3,4,8,59,0.00085
3,4,8,61,0.00059
3,4,8,62,0.00088
3,4,8,63,0.00052
3,4,8,64,0.00079
3,4,8,65,0.00121
3,4,8,66,0.00071
3,4,8,67,0.00036
3,4,8,68,0.00084
3,4,8,69,0.00045
3,4,8,70,0.00038
3,4,8,71,0.00037
3,4,8,72,0.00139
3,4,8,73,0.00039
3,4,8,74,0.00062
3,4,8,75,0.00089
3,4,8,78,0.00134
3,4,8,79,0.00063
3,4,8,88,0.00043
3,4,8,89,0.00069
3,4,8,90,0.00049
3,4,8,91,0.00041
3,4,8,92,0.00058
3,4,8,93,0.00027
3,4,8,94,0.00033
3,4,8,95,0.00034
3,4,8,96,0.00028
3,4,8,107,0.00029
3,4,9,60,0.00031
3,4,9,61,0.00041
3,4,9,62,0.00032
3,4,9,65,0.00036
3,4,9,68,0.00045
3,4,9,69,0.00214
3,4,9,70,0.00037
3,4,9,71,0.00031
3,4,9,72,0.00081
3,4,9,73,0.00048
3,4,9,74,0.00055
3,4,9,75,0.00040
3,4,9,79,0.00028
3,4,9,86,0.00030
3,4,9,90,0.00130
3,4,9,91,0.00109
3,4,9,92,0.00065
3,4,9,94,0.00040
3,4,9,95,0.00060
3,4,9,96,0.00027
3,4,9,97,0.00034
3,4,10,55,0.00031
3,4,10,56,0.00052
3,4,10,57,0.00036
3,4,10,58,0.00034
3,4,10,59,0.00033
3,4,10,62,0.00052
3,4,10,65,0.00063
3,4,10,66,0.00147
3,4,10,67,0.00050
3,4,10,68,0.00027
3,4,10,69,0.00522
3,4,10,70,0.00086
3,4,10,71,0.00077
3,4,10,72,0.00071
3,4,10,73,0.00055
3,4,10,74,0.00045
3,4,10,75,0.00072
3,4,10,83,0.00029
3,4,10,86,0.00038
3,4,10,88,0.00029
3,4,10,89,0.00027
3,4,10,91,0.00032
3,4,10,93,0.00034
3,4,10,94,0.00033
3,4,11,61,0.00029
3,4,11,64,0.00039
3,4,11,65,0.00034
3,4,11,66,0.00100
3,4,11,67,0.00153
3,4,11,69,0.00067
3,4,11,70,0.00213
3,4,11,71,0.00080
3,4,11,72,0.00086
3,4,11,73,0.00049
3,4,11,74,0.00073
3,4,11,75,0.00027
3,4,11,86,0.00041
3,4,11,87,0.00066
3,4,11,88,0.00033
3,4,11,91,0.00035
3,4,11,93,0.00049
3,4,11,94,0.00033
3,4,12,57,0.00034
3,4,12,58,0.00033
3,4,12,59,0.00050
3,4,12,65,0.00043
3,4,12,66,0.00043
3,4,12,67,0.00164
3,4,12,68,0.00170
3,4,12,69,0.00198
3,4,12,70,0.00045
3,4,12,71,0.00041
3,4,12,72,0.00035
3,4,12,73,0.00047
3,4,12,74,0.00027
3,4,12,84,0.00046
3,4,12,86,0.00120
3,4,12,87,0.00062
3,4,12,89,0.00031
3,4,12,93,0.00044
3,4,12,94,0.00032
3,4,12,96,0.00025
3,4,13,53,0.00045
3,4,13,56,0.00030
3,4,13,59,0.00027
3,4,13,61,0.00026
3,4,13,62,0.00066
3,4,13,63,0.00075
3,4,13,64,0.00028
3,4,13,65,0.00056
3,4,13,66,0.00034
3,4,13,71,0.00080
3,4,13,72,0.00043
3,4,13,73,0.00069
